UserId,Gender,AgeSept2018,IsAdvantaged
9392,1,10,0
9406,2,10,1
9407,1,10,1
9424,1,10,1
9425,2,10,0
9442,2,10,1
9456,1,10,1
9457,2,10,1
9474,2,10,1
9475,2,10,0
9489,2,10,1
9492,2,10,0
9507,2,10,0
12588,2,10,1
9524,2,10,0
9525,1,10,1
9541,2,10,1
9542,2,10,1
9559,2,10,1
9557,2,10,1
9575,2,10,0
9582,1,10,1
9589,2,10,0
9592,2,10,0
11358,2,8,1
11372,1,7,1
11375,2,6,1
12556,1,12,1
12568,2,12,1
12721,1,10,1
12751,1,10,1
12760,1,10,1
12773,1,10,1
12777,1,10,0
12792,2,10,1
12824,1,10,1
12842,2,10,1
12843,1,10,1
12857,1,10,1
12893,2,10,0
12894,2,10,0
13042,2,10,0
13053,2,10,0
13054,1,10,0
13100,1,10,1
13102,2,10,1
13104,2,10,1
13113,2,10,1
13131,2,10,1
13145,2,10,1
13317,2,10,1
13324,1,10,1
9026,2,10,1
13466,2,10,0
13699,1,10,1
13721,1,10,1
13723,2,10,1
287,2,10,1
15254,2,10,1
15251,2,10,1
1346,1,10,1
1383,1,10,1
1399,1,10,1
1410,1,10,1
7147,2,10,1
7148,1,10,1
16996,2,10,0
17011,2,10,0
7179,1,10,1
17081,2,10,0
7197,1,10,0
7198,1,10,1
7212,2,10,1
7215,2,10,1
7229,1,10,1
7230,1,10,1
7249,2,10,0
7248,1,10,0
7409,2,10,1
7408,2,10,0
7426,1,10,1
7427,1,10,0
7439,2,10,1
7440,1,10,0
7443,1,10,0
7457,1,10,0
7476,2,10,0
179,2,10,0
7492,1,10,0
7508,2,10,0
7525,1,10,0
7526,1,10,1
7542,2,10,0
7543,2,10,0
457,2,10,1
7560,2,10,1
7575,2,10,1
523,2,11,1
532,2,10,1
7613,1,10,0
8355,2,10,1
4120,2,10,1
8373,1,10,1
8374,1,10,1
4156,2,10,1
8388,2,10,1
4163,1,10,1
8405,1,10,1
8406,2,10,1
8423,2,10,1
8429,2,10,1
8438,1,10,1
8441,1,10,1
8455,2,10,1
8456,1,10,1
8473,2,10,0
10340,2,13,0
10348,1,12,1
10357,1,14,1
10373,2,12,1
10384,1,14,1
10394,2,12,1
10403,1,14,1
10430,2,14,0
10431,1,12,1
10445,2,14,1
10450,2,12,0
10462,2,11,1
10494,1,13,1
10508,2,13,0
10509,1,11,1
10526,2,13,1
10541,2,13,1
10544,2,12,1
16036,2,13,1
16037,2,11,1
10589,2,12,1
10607,1,13,1
10651,2,13,1
10668,2,13,1
10670,2,11,0
10683,2,14,0
10702,2,12,1
16185,2,13,1
10768,1,13,0
10780,1,14,1
10783,1,11,1
16320,2,11,1
10815,1,12,1
10833,1,11,1
10849,2,14,0
10883,1,13,1
10884,2,12,0
16536,1,12,1
10898,1,11,1
10916,2,13,1
10934,1,11,0
10951,2,12,0
10992,1,12,0
10998,1,11,1
11015,2,11,1
11036,1,13,0
16859,2,14,1
11051,2,12,0
11067,2,12,1
16949,2,14,0
11153,1,13,1
11193,1,11,0
11216,1,11,0
11248,1,12,0
17613,2,11,0
17664,2,14,0
11313,2,12,0
11348,2,13,1
11379,1,12,0
17887,2,11,1
11412,1,11,0
11418,2,11,0
11428,2,11,1
53,1,12,0
11463,1,14,0
104,1,13,1
14933,1,14,1
14939,2,13,1
14940,2,13,1
15358,2,13,1
6576,1,10,1
16513,2,10,1
2901,1,9,1
2916,2,9,1
2917,1,9,1
15839,1,9,0
15861,2,9,0
14116,1,9,0
14117,2,9,1
14122,2,9,1
3088,2,9,0
13185,2,10,1
13200,2,10,1
8339,2,10,1
13237,1,10,0
13247,2,10,1
13264,2,10,1
13269,2,10,1
13278,2,10,1
13285,1,10,1
13296,2,10,1
13298,1,10,1
13313,2,10,1
13315,2,10,1
13329,2,10,1
13331,2,10,1
13348,1,10,1
13349,1,10,0
13368,2,10,1
13371,1,10,1
13382,1,10,1
13395,2,10,1
13396,2,10,1
13416,1,10,0
13420,2,10,1
3337,1,10,1
3360,2,10,0
14641,1,10,1
14655,2,10,1
15312,2,10,0
14673,2,10,1
14687,2,10,1
14690,2,10,1
14704,2,10,1
14708,2,10,1
15462,1,10,1
15466,1,10,1
14737,2,10,1
14740,2,10,1
14754,2,10,1
14755,2,10,1
14773,2,10,1
14775,2,10,1
14787,2,10,1
14790,1,10,1
14806,1,10,1
14805,1,10,1
15086,2,10,1
15079,1,10,1
17610,1,10,1
15097,1,10,1
17628,2,10,1
17632,2,10,1
17663,1,10,1
17680,2,10,1
17708,1,10,1
15297,1,10,1
15338,2,10,0
15339,1,10,1
15348,1,10,1
17040,2,10,1
17090,1,10,0
17086,1,10,1
17121,2,10,1
17136,1,11,1
17151,2,10,1
17182,1,10,1
11864,2,10,1
17691,1,10,0
17692,1,10,0
17709,1,10,1
17712,2,10,1
17726,2,10,1
17727,1,10,0
17736,1,10,0
17737,1,10,0
17740,1,10,1
17752,2,10,1
17769,2,10,0
17770,1,10,1
17783,2,10,1
17797,1,10,1
17798,1,10,1
17813,2,10,1
17814,1,10,0
17830,1,10,0
17844,2,10,1
17845,1,10,1
17860,1,10,1
116,1,10,1
154,2,10,1
171,2,10,0
180,1,10,1
258,2,10,1
259,1,10,1
262,1,10,1
275,2,10,1
291,1,10,1
15916,1,10,0
333,1,10,1
347,2,10,1
368,2,10,1
396,2,10,1
412,1,10,1
426,2,10,1
438,2,10,1
1081,1,10,1
1114,1,10,1
1132,1,10,1
1163,1,10,1
1688,2,12,0
1695,2,10,0
1706,2,10,1
1709,1,10,1
1723,2,10,1
1724,2,10,1
1738,1,10,0
1741,2,10,1
1755,1,10,1
1756,1,10,0
1774,2,10,1
8151,2,10,1
8175,1,10,1
1798,2,10,1
1792,2,10,1
1805,2,10,1
1806,2,10,1
1823,2,10,1
1832,1,10,1
1841,1,10,1
1842,1,10,1
1855,2,11,0
1857,1,10,0
4196,2,10,0
4197,2,10,1
4209,1,10,1
4222,2,10,1
4223,2,10,1
4241,1,10,1
4258,1,10,1
4272,1,10,1
4276,2,10,1
4290,1,10,1
4293,2,10,1
4311,2,10,1
935,2,10,1
4322,2,10,1
4325,1,10,1
4339,1,10,1
4341,1,10,0
4356,2,10,0
4359,2,10,1
4371,1,10,1
4388,1,10,1
4409,1,10,1
4410,2,10,0
5744,2,10,1
5802,1,10,0
7701,1,10,1
7699,2,10,0
8217,1,10,1
8218,2,10,0
8234,1,10,0
8273,2,10,0
8307,1,10,1
8308,2,10,1
8309,1,10,1
8328,2,10,1
8329,1,10,1
8351,1,13,0
8563,1,13,1
9360,2,9,1
9373,2,10,0
9374,1,10,0
9390,2,10,1
9391,1,10,1
9405,2,10,0
9408,2,10,1
9423,2,10,1
9440,2,10,0
9441,2,10,0
9455,2,10,1
9458,1,10,1
12498,1,10,0
9473,1,10,1
9490,2,10,0
9491,2,10,0
9506,1,10,1
9508,1,10,1
9510,1,10,1
9522,1,10,1
9523,1,10,1
9540,2,10,1
9548,1,10,1
9558,2,10,1
12825,2,10,1
9572,1,10,1
12864,2,10,0
9591,1,10,1
11383,2,8,1
12722,1,10,1
12736,1,10,1
12737,1,10,1
12749,1,10,1
12750,2,10,1
12759,2,10,1
12761,2,10,1
12762,2,10,1
12771,1,10,1
12772,1,10,1
6338,2,10,1
12821,1,10,1
12827,2,10,1
12834,2,10,0
12844,2,10,1
12845,2,10,1
12863,2,10,1
13057,1,10,0
13101,2,10,1
13106,1,10,0
13129,1,10,1
13144,1,10,1
13449,1,10,0
13461,2,10,0
13668,2,10,1
13689,2,10,1
13709,2,10,1
41,2,10,1
58,2,10,0
15152,2,10,1
232,2,10,1
15206,2,10,1
419,2,10,1
15267,2,10,1
1384,1,10,1
1465,1,10,1
2730,1,13,1
16947,1,10,1
7146,1,10,1
17001,1,10,1
7164,1,10,1
7183,2,10,1
7186,2,10,1
7195,2,10,1
7196,2,10,1
7214,2,10,1
7218,1,10,1
7231,1,10,1
7245,2,10,1
7246,2,10,1
7254,1,10,1
32,2,10,1
38,2,10,1
56,1,10,1
7424,1,10,0
7442,2,10,1
7449,2,10,0
7456,2,10,1
110,1,10,1
170,1,10,0
7474,1,10,0
7493,1,10,0
236,2,10,1
274,2,10,0
290,1,10,0
294,2,10,1
7523,1,10,0
7524,2,10,0
1374,1,13,0
1402,2,14,1
1464,2,13,1
1493,1,13,1
1502,2,14,1
1530,2,10,1
1532,2,14,1
1534,1,10,1
1554,1,14,1
1652,1,14,1
1657,2,10,1
1666,1,10,1
6410,1,13,0
6396,1,10,1
14649,2,10,1
3647,1,9,1
3725,2,9,0
2723,2,9,1
2782,1,9,1
3945,1,9,0
3995,2,9,1
5405,2,13,1
1507,2,10,1
4679,2,11,1
5942,1,10,0
6061,1,11,1
7748,2,12,1
1734,1,14,1
4517,2,15,1
8740,1,15,0
1441,1,13,1
14326,1,14,1
853,1,14,1
932,2,15,1
1340,2,14,0
1487,2,14,1
6640,2,14,1
8212,1,15,1
8312,2,15,1
16662,1,15,1
5961,2,14,1
5978,1,13,1
5979,2,14,1
5996,2,14,1
5998,1,15,0
6002,2,15,0
6017,2,13,0
6035,1,13,0
6075,1,15,0
6081,1,15,1
6085,1,13,1
6098,2,13,0
6127,1,14,1
6134,2,15,0
6145,2,14,1
6164,1,14,1
6221,2,15,1
6228,1,14,1
6397,1,14,1
6409,1,14,0
6493,2,14,0
6502,1,14,1
6569,1,14,1
6568,1,15,1
6598,1,14,1
6692,1,15,1
6704,2,14,1
9202,2,13,1
9232,2,13,1
9246,1,14,1
9264,1,14,1
9293,2,14,1
9305,2,13,0
9312,2,13,1
9314,1,13,1
9333,2,13,1
9334,2,13,1
9339,2,13,1
9348,2,13,1
9357,2,14,1
9463,1,13,1
9587,1,13,1
9745,1,13,1
9823,2,14,1
9825,1,14,1
9854,1,13,1
9883,2,14,1
1602,2,12,1
1642,2,12,1
5130,2,12,1
1209,1,12,1
5164,2,12,1
5241,1,12,1
5257,2,12,0
17016,1,14,1
4651,1,14,1
6019,2,13,1
6057,1,13,1
6187,1,13,0
6205,1,13,1
6225,2,13,1
8688,2,14,0
11376,2,14,1
14397,2,12,1
14401,1,14,1
14403,2,12,1
14438,2,12,1
14447,2,13,1
14459,2,12,1
14469,1,14,1
14477,1,12,1
14484,1,12,0
14495,1,13,1
14522,2,14,0
14531,2,13,1
14534,2,12,1
14567,2,14,1
14601,1,13,1
14613,1,14,0
14629,2,12,1
14645,2,12,0
14662,1,12,1
12899,1,13,1
16717,1,10,1
16730,2,11,1
16731,1,10,1
16762,2,10,1
16764,1,10,1
16777,2,10,1
2468,2,10,1
16796,2,10,1
7708,1,10,1
16813,1,11,1
16845,2,10,1
16860,2,10,1
16862,1,10,1
16885,2,11,1
16908,1,11,1
16928,2,11,1
16950,2,11,1
17018,1,11,1
4138,2,13,1
6520,1,14,1
10539,1,14,1
10782,2,14,1
10784,2,14,1
467,2,14,1
5638,2,14,1
7342,1,14,1
7374,2,14,1
7617,1,14,1
7676,2,14,1
7696,1,14,1
7710,2,14,1
7734,1,14,1
7750,2,14,1
7829,1,14,1
7877,1,14,1
7898,2,14,1
7939,2,14,1
7973,1,14,1
8002,1,14,1
8005,2,14,1
8019,2,14,1
8051,2,14,1
17885,1,14,1
8100,2,14,1
8132,2,14,1
8152,1,14,1
8154,2,14,0
8167,1,14,1
8172,1,14,1
9061,1,15,1
9184,1,10,1
17738,2,13,1
11614,1,13,1
11625,2,13,1
11628,1,12,1
11651,1,12,1
11680,2,12,1
11712,2,12,0
11735,1,14,0
11758,2,13,1
11760,2,13,1
11772,2,14,1
11785,2,12,1
11818,1,13,1
11829,1,13,1
596,2,14,1
11852,2,13,1
11883,2,12,1
11884,1,14,1
11915,2,12,1
11950,2,13,1
11953,1,14,1
11961,1,12,1
11994,2,13,0
12019,2,13,1
12020,1,13,1
12045,1,12,1
12058,1,12,1
12065,2,13,1
12083,2,13,1
12097,2,13,1
12100,2,13,1
12114,1,13,1
12159,2,12,1
12176,2,13,1
12178,2,13,1
12222,1,13,1
12238,2,12,1
12251,2,12,1
12259,2,13,0
12260,2,13,1
12265,1,13,1
12289,2,12,1
12290,2,13,1
15730,2,14,0
9869,1,9,1
9879,2,9,1
17234,1,8,1
17253,1,6,1
17266,2,8,1
17300,2,7,1
17316,1,7,1
10470,2,7,0
10483,2,7,0
17376,2,8,0
17377,1,7,0
17388,2,8,1
17397,2,8,1
17409,2,7,0
17427,1,9,1
17441,1,7,0
17463,1,6,1
17520,2,9,0
17537,2,7,1
17565,2,10,1
17574,1,8,1
17586,2,7,1
17592,2,9,1
17604,1,7,1
9645,2,9,1
9646,2,8,0
9656,1,9,0
9658,1,8,0
9670,1,8,1
9672,1,7,1
9686,1,8,0
9737,1,9,0
9738,1,9,0
9751,1,9,1
9767,1,9,0
9768,2,8,0
9783,2,8,0
9791,1,9,0
9808,1,7,0
9830,1,7,1
9889,1,6,1
9890,2,6,1
9903,2,9,0
16155,1,10,1
10753,2,8,0
10945,2,8,1
16966,2,8,0
12462,1,7,1
12472,1,7,1
12552,1,7,0
16570,1,14,0
16575,2,14,1
16591,1,14,1
16596,2,14,1
16598,2,14,1
14,2,12,1
18,1,12,1
37,2,12,1
70,1,14,1
79,1,14,0
95,2,14,0
108,1,14,1
117,2,15,0
163,1,15,1
4798,2,15,0
249,1,15,1
16694,2,14,1
524,2,15,1
530,1,15,0
14612,1,10,1
14744,2,10,1
14774,1,7,1
14794,2,7,0
10337,2,8,1
14810,1,8,1
14823,1,8,0
14830,1,10,0
14855,1,10,0
14856,1,8,1
14891,2,10,1
14902,1,8,0
6922,2,15,1
6980,2,15,1
14568,1,12,0
244,1,14,1
282,1,14,1
8660,1,14,1
10434,1,13,1
10465,2,13,0
10481,1,12,0
10495,2,14,1
10559,2,13,0
10571,2,12,0
10581,2,13,1
10592,1,14,0
10596,1,12,1
623,2,12,1
10689,2,14,1
10710,1,12,0
10706,1,14,0
10723,1,13,1
10739,1,13,0
10754,1,13,0
10770,2,12,0
900,2,14,1
10823,1,12,0
946,2,13,0
10853,1,13,1
10857,1,14,0
987,2,13,0
991,2,14,0
10885,1,12,1
10920,2,13,0
10953,1,12,0
10954,2,14,0
11008,2,12,0
1359,1,14,1
1424,1,14,1
11069,1,13,1
11075,2,13,1
11086,1,14,1
11103,1,12,1
1555,2,13,1
11136,2,13,1
11137,1,14,0
1752,1,14,0
11218,2,13,1
1906,1,13,1
11237,1,13,1
1953,1,12,1
1985,1,12,1
11286,2,13,0
11300,2,12,1
2078,1,13,1
11332,2,13,1
11351,1,14,1
16044,2,14,1
16064,2,14,1
16103,2,14,1
2735,2,14,1
2851,2,14,1
16877,2,14,0
3189,2,14,1
3332,2,14,1
3402,1,14,1
3594,1,14,1
6420,1,14,1
6425,1,14,1
6453,1,14,1
6516,1,14,1
6539,1,14,1
6577,2,14,1
6604,2,14,1
6662,2,14,1
6820,2,14,0
6845,2,14,1
6860,1,14,1
6982,1,14,1
6999,1,14,1
7088,1,14,1
7357,1,14,1
7627,1,14,0
8015,2,14,0
8027,2,14,1
8085,2,14,1
8191,2,14,1
8245,2,14,0
10039,2,14,1
12489,2,14,1
12562,2,14,0
12887,1,14,1
12973,1,14,1
13009,2,14,1
16056,1,12,0
16062,2,12,0
16260,2,12,1
16275,2,12,0
17261,2,12,1
17354,2,13,1
17394,2,12,0
17503,2,12,1
17525,2,12,1
17542,2,14,1
17558,2,14,0
17614,1,13,1
17618,2,13,0
4799,1,14,1
4801,2,14,1
4816,2,14,1
4825,1,14,1
4859,1,14,1
4878,2,14,1
4910,2,14,1
7686,1,14,1
4964,2,14,1
4967,2,14,1
5093,2,14,1
5150,2,14,1
5192,2,14,1
5354,2,14,1
5363,1,14,1
5375,2,14,1
6436,2,12,1
6442,1,12,1
6454,1,12,1
6482,2,14,1
6484,1,13,1
6492,2,12,1
6494,2,14,0
6504,1,13,1
6530,1,12,1
6542,2,12,1
6552,1,14,1
6580,1,14,0
6581,2,12,1
6592,2,14,1
6593,1,13,1
6600,1,14,1
6607,1,13,1
6620,1,12,1
6631,2,13,0
6641,2,13,1
6653,2,14,1
6655,1,12,1
6683,2,12,1
6716,2,14,1
6725,2,13,0
6727,2,14,1
6738,2,12,1
6752,1,13,1
6766,1,14,1
6767,1,12,1
6783,1,15,0
6793,2,14,1
6802,1,13,1
6850,2,13,1
6868,2,12,1
6880,2,15,0
6896,1,12,1
1044,2,11,1
1067,1,14,1
1088,1,11,1
1111,2,14,1
1135,1,14,1
1148,2,14,0
1179,1,10,1
1193,2,11,1
1198,1,10,1
1200,1,13,0
1211,2,13,0
1270,1,10,1
1275,1,10,1
1299,1,11,1
1314,1,13,1
1339,2,14,1
1354,1,14,1
1377,1,14,1
1387,2,14,1
1403,1,14,1
1404,2,14,1
1409,2,13,0
1440,1,14,1
1458,2,14,1
1486,2,13,1
1525,2,13,1
1584,1,11,1
1604,2,11,1
1664,1,13,1
12870,2,10,1
6398,2,10,0
3746,1,9,1
3768,2,9,1
3141,1,9,1
3955,1,9,1
3992,1,9,1
3996,1,9,1
16628,1,14,1
6404,2,7,1
6973,1,12,1
7019,1,12,1
7026,2,12,1
7087,1,14,1
7096,1,12,1
7106,1,12,0
7119,1,12,1
7132,1,12,0
1533,2,12,1
1568,2,13,1
7163,2,12,1
1616,2,12,1
1628,1,12,0
7202,2,13,1
1864,1,12,1
1876,2,12,1
7256,1,14,1
7391,1,14,1
2831,2,14,1
7745,2,14,1
8059,2,14,0
8149,1,14,1
8616,1,14,1
8643,2,12,0
8687,2,13,1
8693,2,13,1
8742,2,12,1
8766,1,13,0
8784,2,13,1
8795,2,14,1
8797,2,13,1
8812,1,13,1
8817,2,12,0
8827,2,13,0
8834,1,12,0
8840,2,12,1
8849,2,13,1
8856,1,12,1
8867,1,14,0
8881,2,14,1
8910,1,14,1
8916,2,12,0
8918,2,14,1
10715,1,13,0
2083,1,14,1
10772,2,14,1
10787,2,14,1
10972,2,14,1
10997,1,14,1
4165,2,14,1
11380,2,14,1
4481,1,13,1
11417,2,14,1
7387,2,14,1
11600,2,14,1
2866,1,9,0
6378,1,12,1
7063,2,14,1
10416,2,14,1
8472,2,14,1
8582,2,14,0
8878,2,14,1
9069,1,14,1
9134,1,14,1
9188,1,14,1
9204,1,14,1
13900,1,14,1
13964,2,14,1
13975,1,14,1
14026,1,14,1
14114,1,14,1
14217,1,14,1
14240,2,14,0
14275,1,14,1
14298,2,14,1
14415,2,14,1
14430,1,14,1
17104,1,12,1
898,1,15,1
2370,1,14,1
2501,1,14,1
2512,1,14,1
2542,1,14,1
2628,1,14,1
2654,1,14,1
2719,1,14,1
2733,1,14,1
2744,1,14,1
2903,1,14,0
5917,2,6,1
7462,2,14,0
4789,1,14,0
4911,1,13,1
5039,1,14,0
7591,1,14,1
5225,2,14,0
7631,1,14,0
7654,2,14,0
7674,1,14,0
7688,1,15,1
7738,1,15,0
7758,2,14,1
7772,2,13,1
7888,1,14,0
7912,2,14,1
7919,2,14,1
7941,2,14,1
7988,1,13,1
8043,1,14,1
8074,1,14,1
6403,2,14,1
9906,2,14,1
10024,1,14,1
10031,1,14,1
10048,2,14,1
10082,1,14,1
10207,2,14,1
10225,2,14,1
10300,2,14,0
10811,2,8,0
11716,1,14,1
11842,1,14,1
11890,1,14,1
12008,1,14,0
12152,1,14,1
12304,1,14,1
12334,1,14,0
12337,1,14,1
12358,1,14,1
12372,1,14,1
14133,1,14,1
14168,1,14,0
14316,2,14,1
99,2,14,1
207,1,14,1
934,2,12,1
937,1,15,1
941,2,15,0
956,1,15,1
1051,2,15,1
1223,2,12,1
1291,1,15,1
2775,2,14,1
2848,2,14,1
2853,2,14,0
2941,2,14,1
2955,1,14,1
2996,2,14,1
3243,2,14,1
3288,2,14,1
3394,1,14,1
2818,1,14,1
6010,1,14,1
6065,2,14,1
6151,1,14,1
6167,1,14,0
6178,1,14,0
6237,1,14,1
8314,2,14,1
10678,1,14,1
10695,1,14,0
4787,2,14,0
5409,2,14,1
11210,2,14,1
11307,1,14,1
11308,1,14,1
6263,2,14,1
11364,2,14,1
11432,1,14,1
11607,1,14,1
11611,2,14,1
11618,1,14,0
13433,2,14,0
13552,2,14,1
13718,1,14,1
14219,1,13,1
14249,2,13,1
14348,1,14,1
14464,1,14,1
506,1,15,1
1333,2,13,1
1393,1,14,0
1398,1,14,1
1406,2,13,1
1442,2,15,1
1478,2,14,1
1562,2,14,1
1660,1,14,1
1737,2,15,1
1757,2,14,1
1911,2,14,0
1914,1,12,1
1921,2,14,1
1922,1,14,1
1963,1,15,1
1981,1,15,0
1993,2,14,1
2000,1,14,1
2004,1,15,0
2808,2,14,1
1974,1,14,1
4369,2,14,1
4433,2,14,1
4464,2,14,1
4467,2,14,1
4509,2,15,1
4515,1,14,1
4533,1,14,1
4562,1,14,0
4597,1,13,1
4640,1,14,1
4663,2,15,1
4732,2,13,0
4747,1,13,1
4759,1,14,1
4794,2,15,1
5327,2,13,1
5340,2,13,1
12173,1,14,1
5420,1,14,1
5445,1,14,1
5486,2,13,1
5533,2,14,0
5550,2,14,0
6117,2,14,1
6199,1,14,1
6207,2,14,1
4777,2,14,1
7239,1,14,1
7358,1,14,1
7556,1,14,1
9437,1,14,1
459,1,14,0
480,1,14,1
488,2,14,1
9482,1,14,0
9531,1,14,0
9597,2,14,1
9613,2,14,1
9618,2,14,1
9624,2,14,1
9632,2,14,1
9641,1,14,0
9664,1,14,1
9675,1,14,1
9725,1,14,1
9729,2,14,1
9742,2,14,0
13232,1,14,0
13271,1,14,1
13275,1,14,1
15873,1,14,1
15917,1,14,1
13436,2,14,1
13485,1,14,1
13604,1,14,1
13606,2,14,1
13620,2,14,1
13677,1,14,1
13764,2,14,0
14829,2,14,0
14865,2,14,1
14887,2,14,1
15349,2,14,1
15364,2,15,0
15375,2,14,1
15485,2,12,1
15535,1,13,1
8239,2,15,1
15724,1,13,0
15745,2,15,1
15760,1,13,1
15809,2,14,1
15895,1,14,1
15908,1,13,0
15972,2,12,1
15989,2,12,0
15995,2,12,1
16007,2,12,0
16982,2,12,1
16987,2,13,1
16994,2,13,1
17879,2,12,1
17017,2,13,1
17035,2,12,1
17057,1,12,1
17064,1,13,1
17105,2,14,1
17130,2,13,1
241,1,13,1
17160,1,13,1
17184,2,13,1
17195,2,13,1
17202,1,14,1
17209,2,12,1
465,1,14,1
17228,1,12,1
17245,2,12,0
17258,2,12,1
543,1,13,1
17270,1,12,1
17295,1,12,1
17307,2,14,1
17325,1,14,1
17332,1,13,1
17404,1,13,0
17605,1,14,1
663,1,14,1
807,1,14,1
823,1,14,1
828,1,14,1
868,1,14,1
1169,1,13,1
1196,1,12,1
1221,1,14,1
1287,2,13,1
1325,1,13,1
1328,1,12,1
1331,1,14,1
1601,2,14,1
1646,1,12,0
14934,1,13,1
2218,2,14,1
2233,2,14,1
2372,1,14,1
2379,1,14,1
2435,1,14,1
2486,1,14,1
2492,2,14,1
2519,2,14,1
2573,2,14,1
2624,2,14,1
2637,1,14,1
2643,2,14,1
2738,2,14,1
2783,1,14,1
2813,1,14,1
2825,1,14,0
2880,1,14,1
4135,2,14,1
4143,2,14,1
4149,1,14,0
4154,2,14,1
4162,1,14,1
4171,1,14,1
4183,2,14,1
4185,2,15,1
4198,1,14,1
4210,2,14,1
4267,2,15,1
4278,2,14,1
4498,1,14,1
4520,1,14,1
4532,1,14,1
4542,2,14,1
4569,1,15,1
4579,1,15,1
4589,2,14,0
4656,1,14,1
4671,2,14,1
4734,1,14,1
4766,2,15,1
4832,2,14,1
4860,2,15,1
10528,2,15,1
4959,1,15,1
5053,2,14,1
5088,1,14,0
7064,2,15,1
7275,1,15,1
6027,1,15,1
6158,2,15,0
7480,2,15,1
7777,2,10,1
7782,1,7,1
7791,2,10,1
7801,2,9,1
7810,1,7,1
7849,2,9,1
7858,2,8,1
7865,2,9,1
7905,2,8,1
7909,1,10,1
7926,1,10,1
7947,1,7,1
8480,1,15,1
8575,2,14,1
8576,1,15,1
8585,2,15,1
8639,2,15,1
8685,1,15,1
8720,1,15,1
14923,1,14,1
14925,1,14,1
14949,2,14,1
14970,1,14,1
15029,1,14,1
15039,1,14,1
15050,2,14,1
15067,1,14,1
15209,2,14,1
15231,1,14,1
7078,1,14,1
7255,1,14,0
15366,1,14,0
15371,1,14,0
15401,2,14,1
15445,1,14,1
15476,2,14,1
15481,1,14,0
15588,2,14,1
15652,2,14,1
16527,1,14,1
16532,2,14,1
16535,1,13,1
16559,2,14,1
16620,2,13,0
16632,2,14,0
16655,1,13,0
16887,1,14,1
16923,2,14,1
16941,1,13,1
16953,2,14,1
228,2,9,0
456,1,15,1
1443,2,13,1
1890,1,13,1
3042,1,13,1
3127,2,11,1
3376,2,11,1
3403,2,11,1
3476,2,13,1
3521,2,13,1
3569,2,12,1
3661,2,12,1
4345,1,6,1
8590,2,6,1
4434,1,9,1
4438,2,9,1
17654,1,15,1
12703,1,13,1
1503,1,15,0
1589,1,14,0
1648,1,15,1
1673,2,14,0
1937,1,15,1
12367,2,11,1
3418,1,12,1
3428,2,12,1
12409,1,12,0
12434,1,11,1
3463,2,11,1
12486,2,12,0
3481,1,11,1
3482,2,11,1
3498,1,11,1
3496,2,11,1
3513,2,12,1
3514,1,11,1
3537,1,11,0
3539,1,11,0
3545,1,12,0
3548,2,11,1
12846,1,11,1
3580,1,12,1
3581,1,14,1
3592,2,11,1
3595,2,12,1
3608,1,11,1
3609,1,12,1
3619,2,11,1
3632,1,11,1
3646,2,12,1
3652,2,11,1
3664,2,11,1
3665,1,11,1
3679,1,11,1
3696,2,12,1
3721,2,11,0
3747,1,12,0
3748,1,11,1
13497,2,12,1
3796,1,12,1
3821,2,12,1
3832,1,12,1
3846,2,13,0
3863,2,11,1
3880,1,12,1
3889,1,14,1
3914,1,11,1
3927,1,11,0
6518,1,14,1
6548,1,14,0
7199,2,12,1
8824,2,7,1
8842,2,6,1
8850,1,7,1
8877,1,7,1
8892,2,7,0
8941,2,7,0
8948,1,7,0
8949,1,7,1
8976,1,7,1
8983,2,11,1
12522,1,11,0
12638,1,15,1
12695,1,11,0
14332,1,8,1
14339,1,9,1
14349,2,9,1
14920,1,12,0
14938,1,13,0
14946,1,13,0
14998,2,13,1
15287,2,12,1
15410,2,11,1
15461,2,11,1
15471,2,12,1
15473,2,12,1
16243,2,13,1
15570,2,14,1
15595,2,12,1
15613,2,12,1
15636,2,12,1
15751,2,12,1
15821,2,11,1
15900,2,12,1
15907,2,12,1
15915,2,12,1
15944,2,12,1
15955,2,12,1
16541,2,14,1
16604,1,14,1
16607,2,14,0
16610,1,13,0
16621,2,14,0
16672,1,14,0
16691,2,14,1
6824,1,13,1
16830,2,14,1
2937,2,12,1
4444,1,13,1
4489,1,14,1
4535,1,14,1
4543,1,13,1
4618,2,14,1
4676,2,13,0
4741,1,13,1
5943,2,15,1
6094,2,15,1
8788,2,15,1
6252,1,15,1
6276,2,15,1
6287,1,15,1
6304,1,13,1
8954,2,13,1
8963,1,15,1
8973,2,12,1
13291,1,12,1
13342,1,12,0
13426,2,15,0
13428,1,13,0
13502,1,10,1
13518,1,13,1
13569,2,10,1
13595,1,9,1
13602,2,11,1
13641,1,9,0
13672,2,12,1
13681,2,12,0
13704,1,12,1
13754,2,11,0
13916,1,12,1
13934,2,12,1
13951,1,9,1
13967,1,14,1
8999,1,10,1
13984,2,12,1
9054,1,13,1
14067,1,10,0
14119,2,9,1
14169,2,9,1
14181,1,13,0
16407,2,12,1
16424,1,12,1
16443,2,13,1
16456,1,13,0
9037,1,13,0
16475,1,12,1
16492,1,12,1
16510,1,12,1
16519,1,12,0
16638,1,12,0
16650,2,12,1
16664,2,12,0
16674,2,12,0
16676,1,12,1
16682,2,12,0
16690,2,12,0
557,1,13,0
569,1,13,0
4255,1,12,1
